需求编号,来源文档和章节,原子需求,对应实施工作包,实现文件或符号,自动化验证,页面PDA打印或性能验证,当前状态,证据链接或位置,产品确认人,确认版本
PERF-005,product-design.md 第16节,版本变化后重测受影响项且缺证即未完成,WP08,src/pages/production-fulfillment/events.ts、index.ts、styles.css；src/main.ts；index.html,scripts/check-dds-production-fulfillment.mjs --production --deep：1308次全部<200ms，最大135.59999999403954ms,implementation-evidence/verification.json；build-manifest.json；包含冷启动/刷新/SPA和所有操作类别5次；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
MOCK-001,product-design.md 第17节,10任务5客户订单使用冻结快照及Mock明确标识,WP02,src/pages/production-fulfillment/mock-data.json、fixtures.ts、catalog.ts、scenarios.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：10任务/31工作21动作/统一统计/边界；tests/unit/production-fulfillment-boundary-evidence.test.ts：6独立场景；scripts/check-dds-production-fulfillment.mjs：缺图错误态,全部10任务可下钻；004收敛；006采购调拨；001边界算例及数量图；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
MOCK-002,product-design.md 第17节,主例31计时项及21组内子动作可展开查阅,WP02,src/pages/production-fulfillment/mock-data.json、fixtures.ts、catalog.ts、scenarios.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：10任务/31工作21动作/统一统计/边界；tests/unit/production-fulfillment-boundary-evidence.test.ts：6独立场景；scripts/check-dds-production-fulfillment.mjs：缺图错误态,全部10任务可下钻；004收敛；006采购调拨；001边界算例及数量图；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
MOCK-003,product-design.md 第17节,所有表图公式数量来自同一套数据,WP02,src/pages/production-fulfillment/mock-data.json、fixtures.ts、catalog.ts、scenarios.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：10任务/31工作21动作/统一统计/边界；tests/unit/production-fulfillment-boundary-evidence.test.ts：6独立场景；scripts/check-dds-production-fulfillment.mjs：缺图错误态,全部10任务可下钻；004收敛；006采购调拨；001边界算例及数量图；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
MOCK-004,product-design.md 第17节,存在正常超时风险未知取消部分发货与缺素材案例,WP02,src/pages/production-fulfillment/mock-data.json、fixtures.ts、catalog.ts、scenarios.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：10任务/31工作21动作/统一统计/边界；tests/unit/production-fulfillment-boundary-evidence.test.ts：6独立场景；scripts/check-dds-production-fulfillment.mjs：缺图错误态,全部10任务可下钻；004收敛；006采购调拨；001边界算例及数量图；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
MOCK-005,product-design.md 第17节,批次资源及取消关闭等边界有独立命名案例,WP02,src/pages/production-fulfillment/mock-data.json、fixtures.ts、catalog.ts、scenarios.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：10任务/31工作21动作/统一统计/边界；tests/unit/production-fulfillment-boundary-evidence.test.ts：6独立场景；scripts/check-dds-production-fulfillment.mjs：缺图错误态,全部10任务可下钻；004收敛；006采购调拨；001边界算例及数量图；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
DELIVERY-001,product-design.md 第18节,保持Vanilla TypeScript现有组件及无真实后台边界,WP08,src/pages/production-fulfillment/index.ts、events.ts；src/data/app-shell-config.ts；src/router/routes.ts；src/main.ts；src/state/store.ts；index.html,构建169测试、范围类型0错误、列表424页、最终浏览器及治理证据；追踪语义核对,implementation-review.md；本矩阵；implementation-evidence/build-manifest.json；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
DELIVERY-002,product-design.md 第18节,工作包声明需求ID并仅修改负责范围,WP08,src/pages/production-fulfillment/index.ts、events.ts；src/data/app-shell-config.ts；src/router/routes.ts；src/main.ts；src/state/store.ts；index.html,构建169测试、范围类型0错误、列表424页、最终浏览器及治理证据；追踪语义核对,implementation-review.md；本矩阵；implementation-evidence/build-manifest.json；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
DELIVERY-003,product-design.md 第18节,实现与验证状态分开且不把构建替代业务验收,WP08,src/pages/production-fulfillment/index.ts、events.ts；src/data/app-shell-config.ts；src/router/routes.ts；src/main.ts；src/state/store.ts；index.html,构建169测试、范围类型0错误、列表424页、最终浏览器及治理证据；追踪语义核对,implementation-review.md；本矩阵；implementation-evidence/build-manifest.json；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
DELIVERY-004,product-design.md 第18节,最终执行正向与反向需求追踪,WP08,src/pages/production-fulfillment/index.ts、events.ts；src/data/app-shell-config.ts；src/router/routes.ts；src/main.ts；src/state/store.ts；index.html,构建169测试、范围类型0错误、列表424页、最终浏览器及治理证据；追踪语义核对,implementation-review.md；本矩阵；implementation-evidence/build-manifest.json；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
OPEN-001,product-design.md 第19节,候选业务口径在正式发布前有负责人的确认记录,WP01,src/pages/production-fulfillment/config-model.ts、configuration.ts；docs/product-design/production-fulfillment-timeliness/product-design.md 第19节,本次Mock原型不发布正式考核规则；候选不参与正式规则匹配的防错已验证，真实负责人批准尚未发生。,不适用：正式业务规则批准属于后续线上发布前置；第19节已列负责人和未确认项，本地Mock发布不是批准。,不适用,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,正式业务负责人待确认（见设计第19节）；未假定已批准,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
OPEN-002,product-design.md 第19节,缺物料实图对象在素材清单可追踪,WP01,src/pages/production-fulfillment/config-model.ts、configuration.ts；docs/product-design/production-fulfillment-timeliness/product-design.md 第19节,规则候选阻止生效专项；素材存在检查及图片错误态,配置候选说明；image-inventory.md；正式业务确认不属于Mock发布；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md；implementation-evidence/image-inventory.md（已实例化对象均有对应素材，无未解除缺图对象）,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
